,subject,phoneme,weight,amplitude_var,phase_var,count,correlation
29,8,V,0.004119448271478782,0.0004692946064571413,0.0677070707070707,500,0.02611826277304054
30,8,Z,0.00643313823468095,0.0007330359141780802,0.07816596656639029,944,0.02611826277304054
31,8,DH,0.007229417526701183,0.0003475515087490006,0.08300939003221817,1577,0.02611826277304054
32,8,NG,0.004794702274145093,0.0008730321558098486,0.07260897567920102,382,0.02611826277304054
33,8,G,0.0036726151358479745,0.0006561455123342353,0.12069569070566079,295,0.02611826277304054
34,8,SH,0.00496304378012469,0.0014288682946305457,0.062101718425323124,279,0.02611826277304054
35,8,CH,0.0033835921698487344,0.0007523296744396427,0.05537347707444559,118,0.02611826277304054
36,8,TH,0.0023580583404645256,0.0003852903116453581,0.08909949164851125,210,0.02611826277304054
37,8,ZH,0.00022736410824920788,0.0008710527003467043,0.12174999999999998,5,0.02611826277304054
38,8,JH,0.0021165941328712,0.0009758183179604242,0.07389173671913327,83,0.02611826277304054
0,9,IY,0.016013714074090794,0.0012378694112643576,0.06599980992568094,1349,0.04795866559750823
1,9,OW,0.009302778999388315,0.001203938083650151,0.07070507974544218,607,0.04795866559750823
2,9,AE,0.010935610432241716,0.001818609564986389,0.0965472261887681,721,0.04795866559750823
3,9,AA,0.007668039769756897,0.0013476700733777902,0.06671433950192644,445,0.04795866559750823
4,9,EH,0.006897263367035499,0.0018155390565081496,0.07146555670357385,963,0.04795866559750823
5,9,ER,0.006939322762842081,0.0011355597921028878,0.07563977180555195,752,0.04795866559750823
6,9,IH,0.010924214266450525,0.0014827714721394045,0.08671454036159917,1870,0.04795866559750823
7,9,UH,0.005180007408272437,0.0010863614740065015,0.05874578906452449,227,0.04795866559750823
8,9,AH,0.013612026560360294,0.0013675487168092748,0.08072117576905538,3655,0.04795866559750823
9,9,AO,0.009107716228172018,0.001186681907473642,0.08254439747138653,581,0.04795866559750823
10,9,UW,0.005594501657402229,0.00040095398654107557,0.07774862690350667,404,0.04795866559750823
11,9,EY,0.011745019135837137,0.0013874258433351245,0.0705445874741546,517,0.04795866559750823
12,9,AY,0.016344372826711404,0.001654817325538124,0.10410378848024832,626,0.04795866559750823
13,9,OY,0.004759062358329033,0.001315328652059948,0.07599584278155706,110,0.04795866559750823
14,9,AW,0.0085873657308552,0.0010777934465830768,0.08910443827691215,264,0.04795866559750823
15,9,Y,0.0036248972169966153,0.0009359861589434442,0.08929362880886427,190,0.04795866559750823
16,9,L,0.016013537684364205,0.0007861109986912612,0.081077346743295,1392,0.04795866559750823
17,9,R,0.006339107978212804,0.000993281857759541,0.08713585228148335,1133,0.04795866559750823
18,9,W,0.007340895807031074,0.0009192832713842851,0.09080714303620821,946,0.04795866559750823
19,9,B,0.006694506935651978,0.0004036251751204172,0.09117958562735438,725,0.04795866559750823
20,9,D,0.010344857602642036,0.0003412828836440986,0.051288382944084054,1761,0.04795866559750823
21,9,F,0.007360977666036519,0.0002922442177223135,0.0708181578769814,715,0.04795866559750823
22,9,HH,0.010074812869167178,0.0006842883729673064,0.06396795053337109,1070,0.04795866559750823
23,9,K,0.012880150358431956,0.00046195616779781055,0.05887404370985775,931,0.04795866559750823
24,9,M,0.008035281281704115,0.0005502088469867727,0.08649637959759067,952,0.04795866559750823
25,9,N,0.012653576257749226,0.0005760286850681602,0.0740142743429722,2373,0.04795866559750823
26,9,P,0.009059603234516156,0.00030557063296763633,0.06813957971852709,455,0.04795866559750823
27,9,S,0.012015891727957948,0.000948525612409763,0.0790466853234765,1278,0.04795866559750823
28,9,T,0.01931247713954502,0.00046681895568169597,0.07936271600052762,2432,0.04795866559750823
29,9,V,0.004758696691720243,0.0004692946064571413,0.0677070707070707,500,0.04795866559750823
30,9,Z,0.012328912035675075,0.0007330359141780802,0.07816596656639029,944,0.04795866559750823
31,9,DH,0.009678014176814326,0.0003475515087490006,0.08300939003221817,1577,0.04795866559750823
32,9,NG,0.006395772614058525,0.0008730321558098486,0.07260897567920102,382,0.04795866559750823
33,9,G,0.007171299606027945,0.0006561455123342353,0.12069569070566079,295,0.04795866559750823
34,9,SH,0.008035253620954131,0.0014288682946305457,0.062101718425323124,279,0.04795866559750823
35,9,CH,0.0045645275399846565,0.0007523296744396427,0.05537347707444559,118,0.04795866559750823
36,9,TH,0.004316015827217029,0.0003852903116453581,0.08909949164851125,210,0.04795866559750823
37,9,ZH,0.00035732429910346954,0.0008710527003467043,0.12174999999999998,5,0.04795866559750823
38,9,JH,0.0037270545405923804,0.0009758183179604242,0.07389173671913327,83,0.04795866559750823
0,10,IY,0.012504067124357244,0.0012378694112643576,0.06599980992568094,1349,0.054785165885391875
1,10,OW,0.008819740671549644,0.001203938083650151,0.07070507974544218,607,0.054785165885391875
2,10,AE,0.012537515264664314,0.001818609564986389,0.0965472261887681,721,0.054785165885391875
3,10,AA,0.0060929555019893986,0.0013476700733777902,0.06671433950192644,445,0.054785165885391875
4,10,EH,0.0069131330476919035,0.0018155390565081496,0.07146555670357385,963,0.054785165885391875
5,10,ER,0.009687244731847329,0.0011355597921028878,0.07563977180555195,752,0.054785165885391875
6,10,IH,0.010703900139471012,0.0014827714721394045,0.08671454036159917,1870,0.054785165885391875
7,10,UH,0.003620452196577739,0.0010863614740065015,0.05874578906452449,227,0.054785165885391875
8,10,AH,0.0158053629965497,0.0013675487168092748,0.08072117576905538,3655,0.054785165885391875
9,10,AO,0.009336405190296845,0.001186681907473642,0.08254439747138653,581,0.054785165885391875
10,10,UW,0.0060744986238674996,0.00040095398654107557,0.07774862690350667,404,0.054785165885391875
11,10,EY,0.009866351583984963,0.0013874258433351245,0.0705445874741546,517,0.054785165885391875
12,10,AY,0.010041675469437773,0.001654817325538124,0.10410378848024832,626,0.054785165885391875
13,10,OY,0.004844778970776,0.001315328652059948,0.07599584278155706,110,0.054785165885391875
14,10,AW,0.01231130727087076,0.0010777934465830768,0.08910443827691215,264,0.054785165885391875
15,10,Y,0.004236469837060153,0.0009359861589434442,0.08929362880886427,190,0.054785165885391875
16,10,L,0.011307288896941471,0.0007861109986912612,0.081077346743295,1392,0.054785165885391875
17,10,R,0.007358506895966391,0.000993281857759541,0.08713585228148335,1133,0.054785165885391875
18,10,W,0.007452630891201974,0.0009192832713842851,0.09080714303620821,946,0.054785165885391875
19,10,B,0.009301315514941622,0.0004036251751204172,0.09117958562735438,725,0.054785165885391875
20,10,D,0.009265604693364984,0.0003412828836440986,0.051288382944084054,1761,0.054785165885391875
21,10,F,0.009956437032868106,0.0002922442177223135,0.0708181578769814,715,0.054785165885391875
22,10,HH,0.0058064858667828375,0.0006842883729673064,0.06396795053337109,1070,0.054785165885391875
23,10,K,0.0123217035810457,0.00046195616779781055,0.05887404370985775,931,0.054785165885391875
24,10,M,0.00870864143135954,0.0005502088469867727,0.08649637959759067,952,0.054785165885391875
25,10,N,0.012405866050806614,0.0005760286850681602,0.0740142743429722,2373,0.054785165885391875
26,10,P,0.008078194970530219,0.00030557063296763633,0.06813957971852709,455,0.054785165885391875
27,10,S,0.009598986148675869,0.000948525612409763,0.0790466853234765,1278,0.054785165885391875
28,10,T,0.02320483237569453,0.00046681895568169597,0.07936271600052762,2432,0.054785165885391875
29,10,V,0.004391770055600807,0.0004692946064571413,0.0677070707070707,500,0.054785165885391875
30,10,Z,0.012514015770681309,0.0007330359141780802,0.07816596656639029,944,0.054785165885391875
31,10,DH,0.009493089396111737,0.0003475515087490006,0.08300939003221817,1577,0.054785165885391875
32,10,NG,0.005039283365042729,0.0008730321558098486,0.07260897567920102,382,0.054785165885391875
33,10,G,0.005974385515227609,0.0006561455123342353,0.12069569070566079,295,0.054785165885391875
34,10,SH,0.007075270815896345,0.0014288682946305457,0.062101718425323124,279,0.054785165885391875
35,10,CH,0.0030157473931511545,0.0007523296744396427,0.05537347707444559,118,0.054785165885391875
36,10,TH,0.004187250277942917,0.0003852903116453581,0.08909949164851125,210,0.054785165885391875
37,10,ZH,0.0004764559024593943,0.0008710527003467043,0.12174999999999998,5,0.054785165885391875
38,10,JH,0.0023990550641965936,0.0009758183179604242,0.07389173671913327,83,0.054785165885391875
0,11,IY,0.016915093069201463,0.0012378694112643576,0.06599980992568094,1349,0.032782503799632844
1,11,OW,0.010448521906951173,0.001203938083650151,0.07070507974544218,607,0.032782503799632844
2,11,AE,0.010369281961526337,0.001818609564986389,0.0965472261887681,721,0.032782503799632844
3,11,AA,0.006856559480925178,0.0013476700733777902,0.06671433950192644,445,0.032782503799632844
4,11,EH,0.009797399922557784,0.0018155390565081496,0.07146555670357385,963,0.032782503799632844
5,11,ER,0.015898266265616856,0.0011355597921028878,0.07563977180555195,752,0.032782503799632844
6,11,IH,0.012430082679288142,0.0014827714721394045,0.08671454036159917,1870,0.032782503799632844
7,11,UH,0.003704502690342533,0.0010863614740065015,0.05874578906452449,227,0.032782503799632844
8,11,AH,0.015376291510172032,0.0013675487168092748,0.08072117576905538,3655,0.032782503799632844
9,11,AO,0.010828792590406523,0.001186681907473642,0.08254439747138653,581,0.032782503799632844
10,11,UW,0.00851996716141738,0.00040095398654107557,0.07774862690350667,404,0.032782503799632844
11,11,EY,0.010723800671800426,0.0013874258433351245,0.0705445874741546,517,0.032782503799632844
12,11,AY,0.014922408164978482,0.001654817325538124,0.10410378848024832,626,0.032782503799632844
13,11,OY,0.008212224953655037,0.001315328652059948,0.07599584278155706,110,0.032782503799632844
14,11,AW,0.007726241841277615,0.0010777934465830768,0.08910443827691215,264,0.032782503799632844
15,11,Y,0.003617859926659044,0.0009359861589434442,0.08929362880886427,190,0.032782503799632844
16,11,L,0.010889964845643798,0.0007861109986912612,0.081077346743295,1392,0.032782503799632844
17,11,R,0.006825834545920573,0.000993281857759541,0.08713585228148335,1133,0.032782503799632844
18,11,W,0.015753988536668585,0.0009192832713842851,0.09080714303620821,946,0.032782503799632844
19,11,B,0.011289287159611954,0.0004036251751204172,0.09117958562735438,725,0.032782503799632844
20,11,D,0.010330528424787856,0.0003412828836440986,0.051288382944084054,1761,0.032782503799632844
21,11,F,0.010307912891552563,0.0002922442177223135,0.0708181578769814,715,0.032782503799632844
22,11,HH,0.006386375761895597,0.0006842883729673064,0.06396795053337109,1070,0.032782503799632844
23,11,K,0.009361981664807222,0.00046195616779781055,0.05887404370985775,931,0.032782503799632844
24,11,M,0.01079628196990616,0.0005502088469867727,0.08649637959759067,952,0.032782503799632844
25,11,N,0.013050111826770997,0.0005760286850681602,0.0740142743429722,2373,0.032782503799632844
26,11,P,0.009470350976433312,0.00030557063296763633,0.06813957971852709,455,0.032782503799632844
27,11,S,0.011050801375621455,0.000948525612409763,0.0790466853234765,1278,0.032782503799632844
28,11,T,0.019502711930100596,0.00046681895568169597,0.07936271600052762,2432,0.032782503799632844
29,11,V,0.004652503956852662,0.0004692946064571413,0.0677070707070707,500,0.032782503799632844
30,11,Z,0.014231520096748797,0.0007330359141780802,0.07816596656639029,944,0.032782503799632844
31,11,DH,0.01037768016723182,0.0003475515087490006,0.08300939003221817,1577,0.032782503799632844
32,11,NG,0.006675667786427532,0.0008730321558098486,0.07260897567920102,382,0.032782503799632844
33,11,G,0.006918477679483144,0.0006561455123342353,0.12069569070566079,295,0.032782503799632844
34,11,SH,0.0072234199767892545,0.0014288682946305457,0.062101718425323124,279,0.032782503799632844
35,11,CH,0.007252606450916909,0.0007523296744396427,0.05537347707444559,118,0.032782503799632844
36,11,TH,0.00450942728449068,0.0003852903116453581,0.08909949164851125,210,0.032782503799632844
37,11,ZH,0.001072447111368203,0.0008710527003467043,0.12174999999999998,5,0.032782503799632844
38,11,JH,0.004052123452970702,0.0009758183179604242,0.07389173671913327,83,0.032782503799632844
0,12,IY,0.012903841066177568,0.0012378694112643576,0.06599980992568094,1349,0.031156942305125657
1,12,OW,0.005826970923837926,0.001203938083650151,0.07070507974544218,607,0.031156942305125657
2,12,AE,0.0084527098327377,0.001818609564986389,0.0965472261887681,721,0.031156942305125657
3,12,AA,0.006899042226655206,0.0013476700733777902,0.06671433950192644,445,0.031156942305125657
4,12,EH,0.007696911314091049,0.0018155390565081496,0.07146555670357385,963,0.031156942305125657
5,12,ER,0.009245789601835273,0.0011355597921028878,0.07563977180555195,752,0.031156942305125657
6,12,IH,0.009628323285110523,0.0014827714721394045,0.08671454036159917,1870,0.031156942305125657
7,12,UH,0.004255995318271373,0.0010863614740065015,0.05874578906452449,227,0.031156942305125657
8,12,AH,0.015543049868164375,0.0013675487168092748,0.08072117576905538,3655,0.031156942305125657
9,12,AO,0.008192061366090832,0.001186681907473642,0.08254439747138653,581,0.031156942305125657
10,12,UW,0.005624595397994541,0.00040095398654107557,0.07774862690350667,404,0.031156942305125657
11,12,EY,0.00786443346561593,0.0013874258433351245,0.0705445874741546,517,0.031156942305125657
12,12,AY,0.007226891165284449,0.001654817325538124,0.10410378848024832,626,0.031156942305125657
13,12,OY,0.003724396857840677,0.001315328652059948,0.07599584278155706,110,0.031156942305125657
14,12,AW,0.007260524789866396,0.0010777934465830768,0.08910443827691215,264,0.031156942305125657
15,12,Y,0.003034703679309486,0.0009359861589434442,0.08929362880886427,190,0.031156942305125657
16,12,L,0.011067822060851835,0.0007861109986912612,0.081077346743295,1392,0.031156942305125657
17,12,R,0.007141167998184661,0.000993281857759541,0.08713585228148335,1133,0.031156942305125657
18,12,W,0.008913710376313841,0.0009192832713842851,0.09080714303620821,946,0.031156942305125657
19,12,B,0.010483766027471237,0.0004036251751204172,0.09117958562735438,725,0.031156942305125657
20,12,D,0.0077255398972059,0.0003412828836440986,0.051288382944084054,1761,0.031156942305125657
21,12,F,0.0062750007108416305,0.0002922442177223135,0.0708181578769814,715,0.031156942305125657
22,12,HH,0.0071612621551273,0.0006842883729673064,0.06396795053337109,1070,0.031156942305125657
23,12,K,0.010896210668169258,0.00046195616779781055,0.05887404370985775,931,0.031156942305125657
24,12,M,0.00962557904047181,0.0005502088469867727,0.08649637959759067,952,0.031156942305125657
25,12,N,0.011748362195039832,0.0005760286850681602,0.0740142743429722,2373,0.031156942305125657
26,12,P,0.007234716137611767,0.00030557063296763633,0.06813957971852709,455,0.031156942305125657
27,12,S,0.008465656001347834,0.000948525612409763,0.0790466853234765,1278,0.031156942305125657
28,12,T,0.01318559452173717,0.00046681895568169597,0.07936271600052762,2432,0.031156942305125657
29,12,V,0.00412098816193201,0.0004692946064571413,0.0677070707070707,500,0.031156942305125657
30,12,Z,0.010367371320696447,0.0007330359141780802,0.07816596656639029,944,0.031156942305125657
31,12,DH,0.013468505312787064,0.0003475515087490006,0.08300939003221817,1577,0.031156942305125657
32,12,NG,0.006040926227253157,0.0008730321558098486,0.07260897567920102,382,0.031156942305125657
33,12,G,0.003648111762846095,0.0006561455123342353,0.12069569070566079,295,0.031156942305125657
34,12,SH,0.00669926203548598,0.0014288682946305457,0.062101718425323124,279,0.031156942305125657
35,12,CH,0.0024746716003066133,0.0007523296744396427,0.05537347707444559,118,0.031156942305125657
36,12,TH,0.004301390148038192,0.0003852903116453581,0.08909949164851125,210,0.031156942305125657
37,12,ZH,0.000690074758169157,0.0008710527003467043,0.12174999999999998,5,0.031156942305125657
38,12,JH,0.0028651647234505554,0.0009758183179604242,0.07389173671913327,83,0.031156942305125657
0,13,IY,0.014300071124146954,0.0012378694112643576,0.06599980992568094,1349,0.03876891007619198
1,13,OW,0.00864983789974343,0.001203938083650151,0.07070507974544218,607,0.03876891007619198
2,13,AE,0.00994054562390415,0.001818609564986389,0.0965472261887681,721,0.03876891007619198
3,13,AA,0.00813730911977491,0.0013476700733777902,0.06671433950192644,445,0.03876891007619198
4,13,EH,0.008687109191675592,0.0018155390565081496,0.07146555670357385,963,0.03876891007619198
5,13,ER,0.010024530843690293,0.0011355597921028878,0.07563977180555195,752,0.03876891007619198
6,13,IH,0.008010709885400615,0.0014827714721394045,0.08671454036159917,1870,0.03876891007619198
7,13,UH,0.0028335693548497613,0.0010863614740065015,0.05874578906452449,227,0.03876891007619198
8,13,AH,0.014345347584464785,0.0013675487168092748,0.08072117576905538,3655,0.03876891007619198
9,13,AO,0.009189655199790127,0.001186681907473642,0.08254439747138653,581,0.03876891007619198
10,13,UW,0.0064731129557916885,0.00040095398654107557,0.07774862690350667,404,0.03876891007619198
11,13,EY,0.007709802507847465,0.0013874258433351245,0.0705445874741546,517,0.03876891007619198
12,13,AY,0.01453298160732649,0.001654817325538124,0.10410378848024832,626,0.03876891007619198
13,13,OY,0.0043761668745358915,0.001315328652059948,0.07599584278155706,110,0.03876891007619198
14,13,AW,0.006712848430073394,0.0010777934465830768,0.08910443827691215,264,0.03876891007619198
15,13,Y,0.0031188374613292224,0.0009359861589434442,0.08929362880886427,190,0.03876891007619198
16,13,L,0.010935829092299,0.0007861109986912612,0.081077346743295,1392,0.03876891007619198
17,13,R,0.005938189547231871,0.000993281857759541,0.08713585228148335,1133,0.03876891007619198
18,13,W,0.009442393635544085,0.0009192832713842851,0.09080714303620821,946,0.03876891007619198
19,13,B,0.007787315703489122,0.0004036251751204172,0.09117958562735438,725,0.03876891007619198
20,13,D,0.010422738216087687,0.0003412828836440986,0.051288382944084054,1761,0.03876891007619198
21,13,F,0.007007100966173272,0.0002922442177223135,0.0708181578769814,715,0.03876891007619198
22,13,HH,0.006587842854019796,0.0006842883729673064,0.06396795053337109,1070,0.03876891007619198
23,13,K,0.009139324160550584,0.00046195616779781055,0.05887404370985775,931,0.03876891007619198
24,13,M,0.006253979886803855,0.0005502088469867727,0.08649637959759067,952,0.03876891007619198
25,13,N,0.010890570503060821,0.0005760286850681602,0.0740142743429722,2373,0.03876891007619198
26,13,P,0.006868117170619683,0.00030557063296763633,0.06813957971852709,455,0.03876891007619198
27,13,S,0.009118770027372871,0.000948525612409763,0.0790466853234765,1278,0.03876891007619198
28,13,T,0.013960743893091113,0.00046681895568169597,0.07936271600052762,2432,0.03876891007619198
29,13,V,0.00421410733406907,0.0004692946064571413,0.0677070707070707,500,0.03876891007619198
30,13,Z,0.009335300660761926,0.0007330359141780802,0.07816596656639029,944,0.03876891007619198
31,13,DH,0.008738050127497541,0.0003475515087490006,0.08300939003221817,1577,0.03876891007619198
32,13,NG,0.006489916362579892,0.0008730321558098486,0.07260897567920102,382,0.03876891007619198
33,13,G,0.005139625632632129,0.0006561455123342353,0.12069569070566079,295,0.03876891007619198
34,13,SH,0.0046873796921686915,0.0014288682946305457,0.062101718425323124,279,0.03876891007619198
35,13,CH,0.00387472453935567,0.0007523296744396427,0.05537347707444559,118,0.03876891007619198
36,13,TH,0.0023899123064418026,0.0003852903116453581,0.08909949164851125,210,0.03876891007619198
37,13,ZH,0.00034654323698485784,0.0008710527003467043,0.12174999999999998,5,0.03876891007619198
38,13,JH,0.002263800870377527,0.0009758183179604242,0.07389173671913327,83,0.03876891007619198
0,14,IY,0.011935248193830824,0.0012378694112643576,0.06599980992568094,1349,0.02600971799838656
1,14,OW,0.008737070868140394,0.001203938083650151,0.07070507974544218,607,0.02600971799838656
2,14,AE,0.00988176835046712,0.001818609564986389,0.0965472261887681,721,0.02600971799838656
3,14,AA,0.007100083412744146,0.0013476700733777902,0.06671433950192644,445,0.02600971799838656
4,14,EH,0.0071053155194508175,0.0018155390565081496,0.07146555670357385,963,0.02600971799838656
5,14,ER,0.011438258641793687,0.0011355597921028878,0.07563977180555195,752,0.02600971799838656
6,14,IH,0.008090451460433632,0.0014827714721394045,0.08671454036159917,1870,0.02600971799838656
7,14,UH,0.0033605083183883147,0.0010863614740065015,0.05874578906452449,227,0.02600971799838656
8,14,AH,0.012024247368143243,0.0013675487168092748,0.08072117576905538,3655,0.02600971799838656
9,14,AO,0.008431850858445637,0.001186681907473642,0.08254439747138653,581,0.02600971799838656
10,14,UW,0.006589698578841421,0.00040095398654107557,0.07774862690350667,404,0.02600971799838656
11,14,EY,0.010171237363204277,0.0013874258433351245,0.0705445874741546,517,0.02600971799838656
12,14,AY,0.016171846347690685,0.001654817325538124,0.10410378848024832,626,0.02600971799838656
13,14,OY,0.006710362624880293,0.001315328652059948,0.07599584278155706,110,0.02600971799838656
14,14,AW,0.008969324425144313,0.0010777934465830768,0.08910443827691215,264,0.02600971799838656
15,14,Y,0.005897952460694624,0.0009359861589434442,0.08929362880886427,190,0.02600971799838656
16,14,L,0.012768586441044978,0.0007861109986912612,0.081077346743295,1392,0.02600971799838656
17,14,R,0.00855145636292926,0.000993281857759541,0.08713585228148335,1133,0.02600971799838656
18,14,W,0.013253351144857603,0.0009192832713842851,0.09080714303620821,946,0.02600971799838656
19,14,B,0.008783504366252961,0.0004036251751204172,0.09117958562735438,725,0.02600971799838656
20,14,D,0.019146690574024523,0.0003412828836440986,0.051288382944084054,1761,0.02600971799838656
21,14,F,0.005602635738250643,0.0002922442177223135,0.0708181578769814,715,0.02600971799838656
22,14,HH,0.00620665979722712,0.0006842883729673064,0.06396795053337109,1070,0.02600971799838656
23,14,K,0.018243342511555186,0.00046195616779781055,0.05887404370985775,931,0.02600971799838656
24,14,M,0.009352361159935315,0.0005502088469867727,0.08649637959759067,952,0.02600971799838656
25,14,N,0.010977784545057163,0.0005760286850681602,0.0740142743429722,2373,0.02600971799838656
26,14,P,0.007537319399979566,0.00030557063296763633,0.06813957971852709,455,0.02600971799838656
27,14,S,0.011101466005749317,0.000948525612409763,0.0790466853234765,1278,0.02600971799838656
28,14,T,0.024917234552987458,0.00046681895568169597,0.07936271600052762,2432,0.02600971799838656
29,14,V,0.00571665628662223,0.0004692946064571413,0.0677070707070707,500,0.02600971799838656
30,14,Z,0.007602063078040613,0.0007330359141780802,0.07816596656639029,944,0.02600971799838656
31,14,DH,0.010702996317083128,0.0003475515087490006,0.08300939003221817,1577,0.02600971799838656
32,14,NG,0.0084490342466446,0.0008730321558098486,0.07260897567920102,382,0.02600971799838656
33,14,G,0.005980236814787648,0.0006561455123342353,0.12069569070566079,295,0.02600971799838656
34,14,SH,0.008069239374092239,0.0014288682946305457,0.062101718425323124,279,0.02600971799838656
35,14,CH,0.004034888945097377,0.0007523296744396427,0.05537347707444559,118,0.02600971799838656
36,14,TH,0.00696351232923055,0.0003852903116453581,0.08909949164851125,210,0.02600971799838656
37,14,ZH,0.0006324900718114355,0.0008710527003467043,0.12174999999999998,5,0.02600971799838656
38,14,JH,0.00366804452366499,0.0009758183179604242,0.07389173671913327,83,0.02600971799838656
0,15,IY,0.0078026212916785,0.0012378694112643576,0.06599980992568094,1349,0.003802708669809493
1,15,OW,0.00935420914268038,0.001203938083650151,0.07070507974544218,607,0.003802708669809493
2,15,AE,0.008774358895920634,0.001818609564986389,0.0965472261887681,721,0.003802708669809493
3,15,AA,0.009615356456690885,0.0013476700733777902,0.06671433950192644,445,0.003802708669809493
4,15,EH,0.00840711519141982,0.0018155390565081496,0.07146555670357385,963,0.003802708669809493
5,15,ER,0.008292095005653198,0.0011355597921028878,0.07563977180555195,752,0.003802708669809493
6,15,IH,0.007629523920317545,0.0014827714721394045,0.08671454036159917,1870,0.003802708669809493
7,15,UH,0.0032186751737871117,0.0010863614740065015,0.05874578906452449,227,0.003802708669809493
8,15,AH,0.009157846273254215,0.0013675487168092748,0.08072117576905538,3655,0.003802708669809493
9,15,AO,0.006929303416772734,0.001186681907473642,0.08254439747138653,581,0.003802708669809493
10,15,UW,0.004383615483476283,0.00040095398654107557,0.07774862690350667,404,0.003802708669809493
11,15,EY,0.006535276645351748,0.0013874258433351245,0.0705445874741546,517,0.003802708669809493
12,15,AY,0.012294463252487994,0.001654817325538124,0.10410378848024832,626,0.003802708669809493
13,15,OY,0.0034004396855239092,0.001315328652059948,0.07599584278155706,110,0.003802708669809493
14,15,AW,0.005939355930304701,0.0010777934465830768,0.08910443827691215,264,0.003802708669809493
15,15,Y,0.003503028723007587,0.0009359861589434442,0.08929362880886427,190,0.003802708669809493
16,15,L,0.01214330690255706,0.0007861109986912612,0.081077346743295,1392,0.003802708669809493
17,15,R,0.0052878098759719305,0.000993281857759541,0.08713585228148335,1133,0.003802708669809493
18,15,W,0.008590384199178432,0.0009192832713842851,0.09080714303620821,946,0.003802708669809493
19,15,B,0.006494282364732103,0.0004036251751204172,0.09117958562735438,725,0.003802708669809493
20,15,D,0.011035357530175536,0.0003412828836440986,0.051288382944084054,1761,0.003802708669809493
21,15,F,0.0075735801703009495,0.0002922442177223135,0.0708181578769814,715,0.003802708669809493
22,15,HH,0.0067509508897219015,0.0006842883729673064,0.06396795053337109,1070,0.003802708669809493
23,15,K,0.007850105958811898,0.00046195616779781055,0.05887404370985775,931,0.003802708669809493
24,15,M,0.007712313226799075,0.0005502088469867727,0.08649637959759067,952,0.003802708669809493
25,15,N,0.01080498694859259,0.0005760286850681602,0.0740142743429722,2373,0.003802708669809493
26,15,P,0.007349633668645245,0.00030557063296763633,0.06813957971852709,455,0.003802708669809493
27,15,S,0.009380811765245555,0.000948525612409763,0.0790466853234765,1278,0.003802708669809493
28,15,T,0.012182009884247603,0.00046681895568169597,0.07936271600052762,2432,0.003802708669809493
29,15,V,0.0046114217078368856,0.0004692946064571413,0.0677070707070707,500,0.003802708669809493
30,15,Z,0.00901266121855508,0.0007330359141780802,0.07816596656639029,944,0.003802708669809493
31,15,DH,0.006334413921361003,0.0003475515087490006,0.08300939003221817,1577,0.003802708669809493
32,15,NG,0.007873504222696389,0.0008730321558098486,0.07260897567920102,382,0.003802708669809493
33,15,G,0.005544612818350933,0.0006561455123342353,0.12069569070566079,295,0.003802708669809493
34,15,SH,0.0059536451881045446,0.0014288682946305457,0.062101718425323124,279,0.003802708669809493
35,15,CH,0.007669520704499359,0.0007523296744396427,0.05537347707444559,118,0.003802708669809493
36,15,TH,0.0041466414853279674,0.0003852903116453581,0.08909949164851125,210,0.003802708669809493
37,15,ZH,0.00036876766184176926,0.0008710527003467043,0.12174999999999998,5,0.003802708669809493
38,15,JH,0.0033823688050929543,0.0009758183179604242,0.07389173671913327,83,0.003802708669809493
0,16,IY,0.018222590973372234,0.0012378694112643576,0.06599980992568094,1349,0.05369665044074371
1,16,OW,0.006882833529061899,0.001203938083650151,0.07070507974544218,607,0.05369665044074371
2,16,AE,0.01332047434066757,0.001818609564986389,0.0965472261887681,721,0.05369665044074371
3,16,AA,0.006061384044311913,0.0013476700733777902,0.06671433950192644,445,0.05369665044074371
4,16,EH,0.0074365430671513855,0.0018155390565081496,0.07146555670357385,963,0.05369665044074371
5,16,ER,0.00995383077705424,0.0011355597921028878,0.07563977180555195,752,0.05369665044074371
6,16,IH,0.013204475152977678,0.0014827714721394045,0.08671454036159917,1870,0.05369665044074371
7,16,UH,0.004017831269815224,0.0010863614740065015,0.05874578906452449,227,0.05369665044074371
8,16,AH,0.01634157777068687,0.0013675487168092748,0.08072117576905538,3655,0.05369665044074371
9,16,AO,0.010696191672797,0.001186681907473642,0.08254439747138653,581,0.05369665044074371
10,16,UW,0.008251205956285304,0.00040095398654107557,0.07774862690350667,404,0.05369665044074371
11,16,EY,0.007399880577005433,0.0013874258433351245,0.0705445874741546,517,0.05369665044074371
12,16,AY,0.010848541332253814,0.001654817325538124,0.10410378848024832,626,0.05369665044074371
13,16,OY,0.007901349537839828,0.001315328652059948,0.07599584278155706,110,0.05369665044074371
14,16,AW,0.009985363342734196,0.0010777934465830768,0.08910443827691215,264,0.05369665044074371
15,16,Y,0.00516412424465264,0.0009359861589434442,0.08929362880886427,190,0.05369665044074371
16,16,L,0.01096241296369533,0.0007861109986912612,0.081077346743295,1392,0.05369665044074371
17,16,R,0.008270472755811952,0.000993281857759541,0.08713585228148335,1133,0.05369665044074371
18,16,W,0.00856106398449375,0.0009192832713842851,0.09080714303620821,946,0.05369665044074371
19,16,B,0.008713196475506654,0.0004036251751204172,0.09117958562735438,725,0.05369665044074371
20,16,D,0.011248328994075775,0.0003412828836440986,0.051288382944084054,1761,0.05369665044074371
