"","occurrence","amplitude","phase","correlation"
"328",0.690902419533259,0.145940609589451,-0.0442266756455125,0.0184759377829518
"329",0.630381855168458,0.0928979916908875,-0.0508902157504086,0.00992771003629671
"330",0.639203672602807,0.0715062112259377,-0.0640430725548348,0.00292302080690086
"331",0.657029198314945,0.142448736881625,0.00470249934051264,0.158668531760928
"332",0.628134681165585,0.108206305004686,-0.044880612216125,0.193122276073597
"333",0.612307542496878,0.10205552031245,-0.0415297247650068,0.0758042927517858
"334",0.657401118632452,0.0977575350222462,-0.0243177506238141,0.0884390053503895
"335",0.551433478224726,0.127976855767067,0.00655113288703744,0.133937419184465
"336",0.598857930993436,0.105641638732979,-0.0402677847942103,0.117276280269431
"337",0.666511452593566,0.0934793093360272,-0.0548582894352646,0.167869935728429
"338",0.649985919927894,0.126383579475022,-0.0168811288423181,0.133873153386708
"339",0.618149906541568,0.0414816821466851,-0.0555751774542186,0.0563425146156025
"340",0.638210108025565,0.105027958992899,-0.0337373105929362,0.102399889971715
"341",0.590519120301126,0.0688797408055882,-0.0357503540512595,0.0784851902620557
"342",0.602793474529313,0.0925897016858555,-0.0354196505900158,0.156180866655934
"343",0.576049093307547,0.0967286714046498,-0.0189467181522774,0.0765077033952096
"344",0.630641167757886,0.0775879880993213,-0.0292986832648418,0.0965439865698147
"345",0.618950293620862,0.0816740316898719,-0.0801919590109749,0.124588752489477
"346",0.646998375671182,0.0883411156427758,-0.0446790784547666,0.12513714060876
"347",0.599153216670006,0.096185539080913,-0.0119522547452237,0.213272160180913
"348",0.584702598324053,0.109871940988368,-0.0203098473912005,0.172027527582134
"349",0.672383194884548,0.149562419407226,-0.0154518314482452,0.15318201129641
"350",0.622760977323081,0.116000535064394,-0.0438051160467555,0.0715361483742581
"351",0.610868880532484,0.097120158196528,-0.028426287165938,0.0914407272442614
"352",0.615832034432603,0.0694246798884781,-0.00535619545321722,0.0355120341317105
