,subject,phoneme,weight,svar,tvar,count
22,sub-008,HH,0.053377829272350186,0.0019788905816356724,0.05577150004720098,1070
23,sub-008,K,0.07732472980737906,0.0018068999691906232,0.07039753173020015,931
24,sub-008,M,0.06329692003802534,0.0022700018183277916,0.07514620227175837,952
25,sub-008,N,0.06319670149529252,0.0016651367025733756,0.06960200402678278,2373
26,sub-008,P,0.03353253138541086,0.0010814952595225788,0.07317871602082128,455
27,sub-008,S,0.075748104134749,0.001203175727516339,0.089617974278109,1278
28,sub-008,T,0.10620544388961171,0.0015083247821953212,0.07712549259662313,2432
29,sub-008,V,0.03163021500239434,0.001800021258308774,0.05318383838383839,500
30,sub-008,Z,0.05137454407944516,0.0012825042522608323,0.0513880372385215,944
31,sub-008,DH,0.06288566947594293,0.001417672660096568,0.08007740691634159,1577
32,sub-008,NG,0.03416774921120792,0.002139221148471459,0.08201650623827951,382
33,sub-008,G,0.03130681753665145,0.0019330010528804966,0.10126103171965585,295
34,sub-008,SH,0.03217493552023247,0.003026548816605948,0.06900716213738914,279
35,sub-008,CH,0.023159812883864036,0.0017414162722957835,0.049105728292572516,118
36,sub-008,TH,0.017621690964066995,0.000977765531276409,0.07807345160286337,210
37,sub-008,ZH,0.0014366166280907796,0.002787920316060384,0.10024999999999999,5
38,sub-008,JH,0.014997421312157548,0.00227178868038509,0.07192611023805368,83
0,sub-009,IY,0.08545047285443923,0.003489085941800727,0.0716426874336437,1349
1,sub-009,OW,0.04513605086405178,0.0043541044042321895,0.07542279704553181,607
2,sub-009,AE,0.05036133517072091,0.006931779914101594,0.08205709516098753,721
3,sub-009,AA,0.04250007558346154,0.005679000119180113,0.06051876764022296,445
4,sub-009,EH,0.04499444710574587,0.006138875847706132,0.0813697448883545,963
5,sub-009,ER,0.026953682928429486,0.004988506932666679,0.08705811770971346,752
6,sub-009,IH,0.06201571035047739,0.003940573912407193,0.08274110856463797,1870
7,sub-009,UH,0.018290167444052825,0.004253789146951239,0.07313111245477143,227
8,sub-009,AH,0.08399764225992484,0.0049274698832071015,0.07982897631324444,3655
9,sub-009,AO,0.04826514225714125,0.004308807680753006,0.07683076391587858,581
10,sub-009,UW,0.021378239622464955,0.0017324031971243884,0.07266879366508079,404
11,sub-009,EY,0.055638008162297324,0.0034973143939532408,0.07274070303102899,517
12,sub-009,AY,0.06721236520885361,0.005954200122843503,0.08562171833589666,626
13,sub-009,OY,0.01577049002087762,0.005816735306129754,0.057154298082869516,110
14,sub-009,AW,0.03690107258963562,0.005283671065336925,0.07953025568443688,264
15,sub-009,Y,0.014901742952131522,0.003104865338035483,0.11760028726787727,190
16,sub-009,L,0.07192679194576466,0.004097772651238384,0.08477952814267468,1392
17,sub-009,R,0.028175254585228716,0.004919442330211824,0.10050827274128243,1133
18,sub-009,W,0.048188922913416504,0.004837364042624449,0.11528410309548283,946
19,sub-009,B,0.035233670813865414,0.0014460358213638014,0.08342835410026078,725
20,sub-009,D,0.05346204330377289,0.0009534943346348497,0.054783281069775806,1761
21,sub-009,F,0.028096451630410024,0.0011349246706897785,0.0850352697411521,715
22,sub-009,HH,0.04838102860887763,0.0019788905816356724,0.05577150004720098,1070
23,sub-009,K,0.062443076516564125,0.0018068999691906232,0.07039753173020015,931
24,sub-009,M,0.04401185039449376,0.0022700018183277916,0.07514620227175837,952
25,sub-009,N,0.057376544417602295,0.0016651367025733756,0.06960200402678278,2373
26,sub-009,P,0.03843806893218065,0.0010814952595225788,0.07317871602082128,455
27,sub-009,S,0.08749211810581735,0.001203175727516339,0.089617974278109,1278
28,sub-009,T,0.09669125715574305,0.0015083247821953212,0.07712549259662313,2432
29,sub-009,V,0.02112159839152363,0.001800021258308774,0.05318383838383839,500
30,sub-009,Z,0.056715725969839675,0.0012825042522608323,0.0513880372385215,944
